PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MN5170009,BINGHAM LAKE CITY PARK,Transient non-community system,Ground water,Cottonwood,-,25,,,
MN5170008,BINGHAM LAKE METH CHURCH,Transient non-community system,Ground water,Cottonwood,-,25,,,
MN5790049,BINNER REFRIGERATION,Transient non-community system,Ground water,Wabasha,-,25,,,
MN5050081,BINNIE'S NURSERY,Transient non-community system,Ground water,Benton,-,25,,,
MN5560286,BIRCH,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5490090,BIRCH ACRES RESORT,Transient non-community system,Ground water,Morrison,-,25,,,
MN5820048,BIRCH AND PINE GOLF CRSE,Transient non-community system,Ground water,Washington,-,25,,,
MN5110416,BIRCH BAY LODGE,Transient non-community system,Ground water,Cass,-,25,,,
MN5180330,BIRCH BAY RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5180714,BIRCH BEACH RESORT,Transient non-community system,Ground water,Crow Wing,-,56,,,
MN5180112,BIRCH BEACH RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5730082,BIRCH BEACH STORE,Transient non-community system,Ground water,Stearns,-,25,,,
MN5470125,BIRCH BEACH STORE,Transient non-community system,Ground water,Meeker,-,15,,,
MN5650023,BIRCH COULEE CAFE,Transient non-community system,Ground water,Renville,-,25,,,
MN5650016,BIRCH COULEE STATE PARK,Transient non-community system,Ground water,Renville,-,25,,,
MN5160357,BIRCH GROVE CENTER,Transient non-community system,Ground water,Cook,-,25,,,
MN5690948,BIRCH GROVE RESORT,Transient non-community system,Surface water,St. Louis,-,25,,,
MN5290196,BIRCH HARBOR RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5290159,BIRCH HAVEN,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5040273,BIRCH HAVEN CAMPGROUNDS,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5180038,BIRCH HAVEN PAVILION,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5310716,BIRCH HAVEN RESORT,Transient non-community system,Ground water,Itasca,-,25,,,
MN5110184,BIRCH HAVEN RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5110194,BIRCH HAVEN RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5090008,BIRCH KNOLL CAMPGROUND,Transient non-community system,Ground water,Carlton,-,25,,,
MN5230124,BIRCH KNOLL RANCH B & B,Transient non-community system,Ground water,Fillmore,-,25,,,
MN5770099,BIRCH LAKE CAMPGROUND,Transient non-community system,Ground water,Todd,-,25,,,
MN5180440,BIRCH LAWN RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5290355,BIRCH LEAF RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5290236,BIRCH PINE RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5160395,BIRCH POINT,Transient non-community system,Ground water,Cook,-,0,,,
MN5360023,BIRCH POINT CAMP,Transient non-community system,Ground water,Koochiching,-,25,,,
MN5360104,BIRCH POINT CAMP,Transient non-community system,Ground water,Koochiching,-,25,,,
MN5690154,BIRCH POINT INN,Transient non-community system,Ground water,St. Louis,-,50,,,
MN5560028,BIRCH SHORES RESORT,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5110488,BIRCH VILLA RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5180491,BIRCH-N-PINE RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5010217,BIRCHCREST,Transient non-community system,Ground water,Aitkin,-,25,,,
MN5110085,BIRCHDAL RESORT,Transient non-community system,Ground water,Cass,-,25,,,
MN5180274,BIRCHDALE VILLAS RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5690203,BIRCHEMS LAKEVIEW,Transient non-community system,Ground water,St. Louis,-,28,,,
MN5690646,BIRCHEMS RESORT,Transient non-community system,Ground water,St. Louis,-,25,,,
MN5310840,BIRCHES PICNIC USFS,Transient non-community system,Ground water,Itasca,-,25,,,
MN5110516,BIRCHES RECREATION AREA,Transient non-community system,Ground water,Cass,-,25,,,
MN5290091,BIRCHHAVEN RESORT,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5040096,BIRCHLAWN RESORT,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5040235,BIRCHMONT RUTTGER RESORT,Transient non-community system,Ground water,Beltrami,-,25,,,
MN5580103,BIRCHVIEW,Transient non-community system,Ground water,Pine,-,25,,,
MN5020059,BIRCHVIEW MOTEL,Transient non-community system,Ground water,Anoka,-,25,,,
MN5110538,BIRCHWOOD,Transient non-community system,Ground water,Cass,-,25,,,
MN5290230,BIRCHWOOD ACRES,Transient non-community system,Ground water,Hubbard,-,25,,,
MN5210251,BIRCHWOOD CAMP INC,Transient non-community system,Ground water,Douglas,-,25,,,
MN5210143,BIRCHWOOD CAMPGROUNDS,Transient non-community system,Ground water,Douglas,-,25,,,
MN5560577,BIRCHWOOD GOLF CLUB,Transient non-community system,Ground water,Otter Tail,-,25,,,
MN5110377,BIRCHWOOD INN,Transient non-community system,Ground water,Cass,-,25,,,
MN5110459,BIRCHWOOD INN,Transient non-community system,Ground water,Cass,-,25,,,
MN5310340,BIRCHWOOD POINT,Transient non-community system,Ground water,Itasca,-,25,,,
MN5180017,BIRCHWOOD RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5690268,BIRCHWOOD SPORTS,Transient non-community system,Ground water,St. Louis,-,25,,,
MN5310217,BIRCHWOOD TERRACE RESORT,Transient non-community system,Ground water,Itasca,-,25,,,
MN5830102,BIRD CAGE MOTEL,Transient non-community system,Ground water,Watonwan,-,25,,,
MN5300200,BIRD IN HAND CAMP,Transient non-community system,Ground water,Isanti,-,25,,,
MN5650002,BIRD ISLAND SOIL SERVICE,Transient non-community system,Ground water,Renville,-,25,,,
MN5180504,BIRDHAVEN RESORT,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5470087,BIRDWING SPA,Transient non-community system,Ground water,Meeker,-,5,,,
MN5180319,BIRKELAND'S BAY LAKE LODGE,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5280004,BISSEN TAVERN,Transient non-community system,Ground water,Houston,-,25,,,
MN5310199,BITTNER'S RESORT,Transient non-community system,Ground water,Itasca,-,25,,,
MN5190418,BITUMINOUS ROADWAYS - HOUSE,Transient non-community system,Ground water,Dakota,-,25,,,
MN5480089,BITZANS BAIT,Transient non-community system,Ground water,Mille Lacs,-,25,,,
MN5740032,BIXBY GROCERY STORE,Transient non-community system,Ground water,Steele,-,25,,,
MN5740029,BIXBY INN,Transient non-community system,Ground water,Steele,-,25,,,
MN5730599,BJ's Bait & Tackle,Transient non-community system,Ground water,Stearns,-,60,,,
MN5160071,BJCHEES LODGE,Transient non-community system,Ground water,Cook,-,25,,,
MN5030478,BLACK BEAR INN,Transient non-community system,Ground water,Becker,-,50,,,
MN5180620,BLACK BEAR LAUNDRY AND CAR WASH,Transient non-community system,Ground water,Crow Wing,-,25,,,
MN5420124,BLACK DOG MOBILE HOME COURT,Transient non-community system,Ground water,Lyon,-,25,,,
