PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
OH1000312,"MOHAWK UTILITIES INC, PLANT #1",Community water system,Ground water,Carroll,-,"1,200",,,
OH1000322,"MOHAWK UTILITIES INC,PLANT # 2",Community water system,Ground water,Carroll,-,"1,200",,,
OH0301312,MOHICAN RIVER ESTATES,Community water system,Ground water,Ashland,-,97,,,
OH0902012,MONROE CITY PWS,Community water system,Surface water purchased,Butler,-,"13,393",,,
OH1203112,MONROE MOBILE HOME PARK,Community water system,Ground water,Clark,-,30,,,
OH5600812,MONROE WATER DISTRICT,Community water system,Ground water,Monroe,-,"4,807",,,
OH5600103,MONROE WATER SYSTEM-E,Community water system,Surface water purchased,Monroe,-,670,,,
OH5600303,MONROE WATER SYSTEM-S,Community water system,Surface water purchased,Monroe,-,420,,,
OH5600203,MONROE WATER SYSTEM-W,Community water system,Surface water purchased,Monroe,-,819,,,
OH3900811,MONROEVILLE VILLAGE,Community water system,Surface water,Huron,-,"1,400",,,
OH5701312,"MONTGOMERY CO,GR.MORAINE-BV.CR",Community water system,Ground water,Montgomery,-,"141,000",,,
OH5701603,MONTGOMERY CO.RIVERSIDE SUBDIS,Community water system,Ground water purchased,Montgomery,-,"18,700",,,
OH5701303,MONTGOMERY CO:WATER SYSTEM # 1,Community water system,Ground water purchased,Montgomery,-,"150,000",,,
OH5701315,MONTGOMERY COUNTY WATER SERVICES 1 PWS,Community water system,Surface water purchased,Montgomery,-,"164,307",,,
OH5701503,MONTGOMERY COUNTY WATER SERVICES 2 PWS,Community water system,Surface water purchased,Montgomery,-,"71,053",,,
OH8600912,MONTPELIER VILLAGE,Community water system,Ground water,Williams,-,"4,374",,,
OH7702612,MONTROSE WELL SUPPLY,Community water system,Ground water,Summit,AKRON,"1,877",,,
OH3401012,MOORE MOBILE HOME PARK,Community water system,Ground water,Harrison,CADIZ,35,,,
OH5901103,"MORCO WATER COMPANY,INC",Community water system,Surface water purchased,Morrow,-,"1,800",,,
OH5800612,MORGAN COUNTY CARE CENTER,Community water system,Ground water,Morgan,-,98,,,
OH5801203,MORGAN MEIGSVILLE - SR 376 PWS,Community water system,Ground water purchased,Morgan,-,68,,,
OH5801103,MORGAN MEIGSVILLE - WEST MALTA PWS,Community water system,Ground water purchased,Morgan,-,520,,,
OH5801003,MORGAN MEIGSVILLE RURAL,Community water system,Ground water purchased,Morgan,-,700,,,
OH4200612,MORNING VIEW CARE CENTER,Community water system,Ground water,Knox,-,73,,,
OH5900312,MORNING VIEW CARE CENTER,Community water system,Ground water,Morrow,FULTON,57,,,
OH2100912,MORNING VIEW CARE CTR #3 PWS,Community water system,Ground water,Delaware,SUNBURY,62,,,
OH5100112,MORNING VIEW POINTE,Community water system,Ground water,Marion,-,30,,,
OH6503212,MORRIS MOBILE HOME PARK,Community water system,Ground water,Pickaway,-,98,,,
OH0701303,MORRISTOWN PUBLIC WATER SYSTEM,Community water system,Ground water purchased,Belmont,-,315,,,
OH5900212,"MORROW MANOR,INC.",Community water system,Ground water,Morrow,CHESTERVILLE,90,,,
OH8300912,MORROW VILLAGE PWS,Community water system,Ground water,Warren,-,"2,200",,,
OH1501612,MOUNT ACRES TRAILER COURT,Community water system,Ground water,Columbiana,-,50,,,
OH8502312,MOUNT EATON VILLAGE PWS,Community water system,Ground water,Wayne,-,425,,,
OH0801011,MOUNT ORAB VILLAGE PWS,Community water system,Surface water,Brown,-,"6,607",,,
OH4101712,MOUNT PLEASANT  PWS,Community water system,Ground water,Jefferson,-,480,,,
OH4900812,MOUNT STERLING VILLAGE PWS,Community water system,Ground water,Madison,-,"1,860",,,
OH4200812,MOUNT VERNON CITY PWS,Community water system,Ground water,Knox,-,"18,221",,,
OH4602012,MOUNTAINVIEW MOBILE VILLAGE,Community water system,Ground water,Logan,-,300,,,
OH6402012,MR V.BROBST-CLYDE ROARK DEV. E,Community water system,Ground water,Perry,-,25,,,
OH6400712,MR.CLYDE ROARK-CLYDE ROARK DEV,Community water system,Ground water,Perry,-,31,,,
OH2504212,MT AIR IMPROVEMENT CORP,Community water system,Ground water,Franklin,-,142,,,
OH3200512,MT BLANCHARD VILLAGE,Community water system,Ground water,Hancock,-,481,,,
OH5900712,MT GILEAD VILLAGE PWS,Community water system,Ground water,Morrow,-,"3,660",,,
OH6002812,MT STERLING HOME OWNERS,Community water system,Ground water,Muskingum,-,162,,,
OH3300912,MT VICTORY VILLAGE,Community water system,Ground water,Hardin,-,627,,,
OH7607512,MT. PLEASANT MANOR,Community water system,Ground water,Stark,-,25,,,
OH4201012,"MT.VERNON BIBLE COLLEGE,SYS.#1",Community water system,Ground water,Knox,-,95,,,
OH4202212,"MT.VERNON BIBLE COLLEGE,SYS.#2",Community water system,Ground water,Knox,-,26,,,
OH7646712,MULTI-COUNTY JUVENILE ATTN SYS,Community water system,Ground water,Stark,-,100,,,
OH7602612,MULTI-COUNTY JUVENILE ATTN SYS,Community water system,Ground water,Stark,-,40,,,
OH7702703,MUNROE FALLS CITY PWS,Community water system,Ground water purchased,Summit,-,"5,032",,,
OH3700803,MURRAY CITY VILLAGE PWS,Community water system,Ground water purchased,Hocking,-,449,,,
OH6045012,MUSKINGUM CNTY WATER DIST-CHANDLERSVILLE,Community water system,Ground water purchased,Muskingum,ZANESVILLE,535,,,
OH6003203,MUSKINGUM CO WATER DISTRICT-ADAMSVILLE P,Community water system,Ground water purchased,Muskingum,ZANESVILLE,25,,,
OH6003103,MUSKINGUM CO WATER DISTRICT-GAYSPORT PWS,Community water system,Ground water purchased,Muskingum,DUNCAN FALLS,25,,,
OH6002903,MUSKINGUM COUNTY WATER - HOME ACRES,Community water system,Ground water purchased,Muskingum,-,468,,,
OH6000503,MUSKINGUM COUNTY WATER - NW,Community water system,Ground water purchased,Muskingum,-,"11,102",,,
OH6000412,MUSKINGUM COUNTY WATER - SE,Community water system,Ground water,Muskingum,-,"10,788",,,
OH6003003,Muskingum County Water - Tree House,Community water system,Ground water purchased,Muskingum,ZANESVILLE,42,,,
OH3500811,NAPOLEON CITY,Community water system,Surface water,Henry,-,"8,749",,,
OH3801012,NASHVILLE VILLAGE PWS,Community water system,Ground water,Holmes,-,197,,,
OH2101212,NATIONWIDE DEVELOPMENT COMPANY,Community water system,Ground water,Delaware,-,25,,,
OH7604112,NAVARRE VILLAGE PWS,Community water system,Ground water,Stark,-,"1,957",,,
OH5553612,NAWA,Community water system,Ground water,Miami,-,"24,766",,,
OH0631812,NAZARENE DISTRICT CENTER,Community water system,Ground water,Auglaize,SAINT MARYS,33,,,
OH6702412,NELSON LEDGES ESTATES MHP,Community water system,Ground water,Portage,-,231,,,
OH0501214,NELSONVILLE PWS,Community water system,Ground water,Athens,-,"5,816",,,
OH5036612,NEO CHURCH OF GOD CAMP & MHP,Community water system,Ground water,Mahoning,-,125,,,
OH8800312,NEVADA VILLAGE PWS,Community water system,Ground water,Wyandot,-,814,,,
OH2504512,NEW ALBANY COLONY APTS.,Community water system,Ground water,Franklin,NEW ALBANY,45,,,
OH3401103,NEW ATHENS PWS,Community water system,Ground water purchased,Harrison,-,595,,,
OH0600512,NEW BREMEN VILLAGE,Community water system,Ground water,Auglaize,-,"2,969",,,
OH8000603,NEW CALIFORNIA WATER SUBDISTRICT,Community water system,Surface water purchased,-,MARYSVILLE,627,,,
OH1203312,NEW CARLISLE CITY PWS,Community water system,Ground water,Clark,-,"5,800",,,
OH6001711,NEW CONCORD  PWS,Community water system,Surface water,Muskingum,-,"2,491",,,
