PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
FL6412449,FLORIDA POWER AND LIGHT/FPL,Transient non-community system,Ground water,-,PARRISH,50,,,
FL6094829,FLORIDA POWER TRAINING CENTER,Transient non-community system,Ground water,Citrus,-,100,,,
FL2160365,FLORIDA RACEWAY INC,Transient non-community system,Ground water,Duval,-,60,,,
FL2544410,FLORIDA RACING OF PUTNAM COUNTY,Transient non-community system,Ground water,Putnam,SATSUMA,500,,,
FL2100366,FLORIDA REPTILE LAND,Transient non-community system,Ground water,Clay,LAWTEY,65,,,
FL2620367,FLORIDA REPTILELAND,Transient non-community system,Ground water,Taylor,FLORIDA REPTILE,40,,,
FL2100369,FLORIDA ROCK COMPANY,Transient non-community system,Ground water,Clay,-,105,,,
FL6296155,FLORIDA SEAL AND RUBBER,Transient non-community system,Ground water,Hillsborough,TAMPA,44,,,
FL3640143,FLORIDA SHERIFFS YOUTH CAMP,Transient non-community system,Ground water,Volusia,PIERSON,100,,,
FL2100371,FLORIDA SOLITE COMPANY,Transient non-community system,Ground water,Clay,GREEN COVE SPRG,32,,,
FL4504533,FLORIDA SPACE CENTER,Transient non-community system,Ground water,Palm Beach,LAKE WORTH,30,,,
FL1320276,FLORIDA STATE LINE GIFT SHOP,Transient non-community system,Ground water,Jackson,-,300,,,
FL2160373,FLORIDA STEEL CO - BALDWIN,Transient non-community system,Ground water,Duval,-,160,,,
FL4431749,FLORIDA STEEL CORPORATION,Transient non-community system,Ground water,Martin,INDIANTOWN,150,,,
FL4060473,FLORIDA STEEL INC,Transient non-community system,Ground water,Broward,-,45,,,
FL4504213,FLORIDA SUGAR REFINERY,Transient non-community system,Ground water,Palm Beach,UNKN,25,,,
FL4491710,FLORIDA TELEPHONE CORP.,Transient non-community system,Ground water,Osceola,KISSIMMEE,65,,,
FL1300823,"FLORIDA TIE ; CHIP CO., INC.",Transient non-community system,Ground water,Holmes,-,30,,,
FL5084118,FLORIDA TRACKS AND TRAILS WATER SYSTEM,Transient non-community system,Ground water,Charlotte,PUNTA GORDA,25,,,
FL6530364,FLORIDA TREATT,Transient non-community system,Ground water,Polk,-,8,,,
FL3484118,FLORIDA TRIM ; DOOR,Transient non-community system,Ground water,Orange,-,25,,,
FL3354141,FLORIDA TWIN MARKETS (2 WPS),Transient non-community system,Ground water,Lake,MT DORA,25,,,
FL2550252,FLORIDA VISITORS CENTER,Transient non-community system,Ground water,St. Johns,WILDWOOD,150,,,
FL1320277,FLORIDA WELCOME CENTER,Transient non-community system,Ground water,Jackson,CAMPBELLTON,800,,,
FL4500474,FLORIDIAN MOBILE COURT,Transient non-community system,Ground water,Palm Beach,-,14,,,
FL6534799,FLORIDINO'S SPECIALTY FOODS,Transient non-community system,Ground water,Polk,LAKELAND,35,,,
FL1030278,FLOWER OF CHONG RESTAURANT,Transient non-community system,Ground water,Bay,YOUNGSTOWN,24,,,
FL4564094,FLOWERS BAKERY,Transient non-community system,Ground water,St. Lucie,-,75,,,
FL2540379,FLOWERS BAKERY,Transient non-community system,Ground water,Putnam,-,10,,,
FL4565118,FLOWERS BAKERY,Transient non-community system,Ground water,St. Lucie,FORT PIERCE,50,,,
FL1074012,FLOWERS GROCERY,Transient non-community system,Ground water,Calhoun,-,50,,,
FL6604855,FLOWERWOOD NURSERY,Transient non-community system,Ground water,Sumter,BUSHNELL,25,,,
FL3494338,FLYING TIGERS WARBIRD MUSEUM,Transient non-community system,Ground water,Osceola,-,50,,,
FL4130477,FLYNN'S DIXIE RIBS,Transient non-community system,Ground water,-,-,200,,,
FL4130476,FLYNN'S DIXIE RIBS,Transient non-community system,Ground water,-,-,400,,,
FL6535736,FLYWHEELER PARK,Transient non-community system,Ground water,Polk,FORT MEADE,25,,,
FL6295334,FOE #4351,Transient non-community system,Ground water,Hillsborough,-,25,,,
FL6294893,FOE/BRANDON AERIE #3566,Transient non-community system,Ground water,Hillsborough,VALRICO,25,,,
FL6294757,FOOD BAG INC,Transient non-community system,Ground water,Hillsborough,TAMPA,150,,,
FL4500478,FOOD KWIK,Transient non-community system,Ground water,Palm Beach,-,200,,,
FL2164451,FOOD POST-GATE,Transient non-community system,Ground water,Duval,-,25,,,
FL2210855,FOR VETS / OTTER SPRING CAMPGROUND,Transient non-community system,Ground water,Gilchrist,TRENTON,228,,,
FL4504407,FORD TRAIL TRACTOR,Transient non-community system,Ground water,Palm Beach,FORD TRAIL TRAC,25,,,
