PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH0694010,BROOKDALE SPRUCE WOOD,Community water system,Ground water,Strafford,DURHAM,225,,,
NH0882180,BROOKSIDE CROSSING,Community water system,Ground water,Belknap,GILFORD,138,,,
NH0043030,BROOKSIDE TERRACE,Community water system,Ground water,Merrimack,ALLENSTOWN,50,,,
NH1463020,BROOKWOOD MOTEL M H P,Community water system,Ground water,Carroll,-,30,,,
NH1463010,BROOKWOOD PARK,Community water system,Ground water,Carroll,MADISON,50,,,
NH1932110,BRYANT BROOK,Community water system,Ground water,Rockingham,PLAISTOW,55,,,
NH0072010,BUCK MEADOW CONDOS,Community water system,Ground water,Hillsborough,AMHERST,25,,,
NH2232160,BURNHAVEN,Community water system,Ground water,Rockingham,STRATHAM,150,,,
NH0192070,CABOT PRESERVE,Community water system,Ground water purchased,Hillsborough,BEDFORD,940,,,
NH1802020,CAMELOT COURT,Community water system,Ground water,Rockingham,NOTTINGHAM,45,,,
NH2542190,CAMELOT III,Community water system,Ground water,Rockingham,WINDHAM,30,,,
NH0647010,CAMPERS REST MOBILE HOME PARK,Community water system,Ground water,Grafton,-,25,,,
NH0341010,CAMPTON VILLAGE PCT,Community water system,Ground water,Grafton,CAMPTON,595,,,
NH0351010,CANAAN WATER DEPT,Community water system,Surface water,Grafton,CANAAN,600,,,
NH1767020,CANTERBURY CROSSINGS,Community water system,Ground water,Merrimack,NORTHFIELD,35,,,
NH0374010,CANTERBURY SPRUCES HOUSING,Community water system,Ground water,Merrimack,CANTERBURY,25,,,
NH0354010,CARDIGAN MOUNTAIN SCH,Community water system,Ground water,Grafton,CANAAN,300,,,
NH0355020,CARDIGAN MOUNTAIN SCHOOL,Community water system,Ground water,Grafton,-,150,,,
NH0192020,CARLYLE PLACE,Community water system,Ground water,Hillsborough,BEDFORD,25,,,
NH1372010,CARNEY COURT,Community water system,Ground water,Hillsborough,-,10,,,
NH1992050,CARRIAGE APTS,Community water system,Ground water,Cheshire,RINDGE,43,,,
NH1844010,CARROLL COUNTY COMPLEX,Community water system,Ground water,Carroll,OSSIPEE,258,,,
NH0381010,CARROLL WATER WORKS,Community water system,Ground water,Coos,CARROLL,875,,,
NH1742010,CARY AND ALLEN ST DEV,Community water system,Ground water,Sullivan,NEWPORT,43,,,
NH0043040,CATAMOUNT HILL,Community water system,Ground water,Merrimack,ALLENSTOWN,383,,,
NH0203010,CATES MOBILE HOME PARK,Community water system,Ground water,Belknap,BELMONT,134,,,
NH0512030,CATHEDRAL LEDGE,Community water system,Ground water,Carroll,CONWAY,150,,,
NH0162150,CATHEDRAL TRAIL HOMES /LODGE I,Community water system,Ground water,Carroll,BARTLETT,45,,,
NH0512200,CEDAR CREEK,Community water system,Ground water,Carroll,CONWAY,105,,,
NH1332040,CEDAR WOOD ESTATES,Community water system,Ground water,Strafford,LEE,30,,,
NH0613060,CENTENNIAL ESTATES,Community water system,Ground water,Rockingham,DERRY,132,,,
NH0614020,CENTER FOR LIFE MANAGEMENT,Community water system,Ground water,Rockingham,DERRY,25,,,
