PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
VT0004295,FAR HILLS,Transient non-community system,Ground water,Windham,DOVER,25,,,
VT0004197,FARM BROOK MOTEL,Transient non-community system,Ground water,Windsor,PLYMOUTH,36,,,
VT0004650,FARM RESORT,Transient non-community system,Ground water,Lamoille,MORRISVILLE,48,,,
VT0006408,FARNSWORTH CAMP,Transient non-community system,Ground water,Orange,THETFORD,300,,,
VT0005054,FARRINGTON'S TR PK,Transient non-community system,Surface water purchased,Chittenden,BURLINGTON,250,,,
VT0006409,FARWELL CAMP,Transient non-community system,Ground water,Orange,NEWBURY,42,,,
VT0020940,FAT HAT CORNER,Transient non-community system,Ground water,Windsor,HARTFORD,25,,,
VT0001128,FATHERS RESTAURANT,Transient non-community system,Ground water,Windham,WESTMINSTER,57,,,
VT0002746,FEED BAG (THE),Transient non-community system,Surface water,Washington,WATERBURY,50,,,
VT0020970,FERRISBURG SHORT STOP,Transient non-community system,Ground water,Addison,FERRISBURG,52,,,
VT0004391,FIDDLERS GREEN INN,Transient non-community system,Ground water,Lamoille,STOWE,25,,,
VT0000224,FIDDLERS GREEN INN,Transient non-community system,Ground water,Lamoille,-,20,,,
VT0004668,FIELDSTONE LODGE,Transient non-community system,Ground water,Windham,NEWFANE,25,,,
VT0004307,FIFE N DRUM MOTEL,Transient non-community system,Ground water,Bennington,BENNINGTON,66,,,
VT0002485,FILLING STATION,Transient non-community system,Ground water,Chittenden,MILTON,45,,,
VT0002655,FINBAR'S,Transient non-community system,Surface water,Chittenden,BURLINGTON,50,,,
VT0002111,FINISH LINE TAVERN,Transient non-community system,Ground water,Rutland,MENDON,210,,,
VT0000286,FINNIGANS PUB,Transient non-community system,Surface water,Chittenden,BURLINGTON,50,,,
VT0002394,FINNY'S FINE FOODS,Transient non-community system,Surface water,Chittenden,COLCHESTER,50,,,
VT0000490,FIRESIDE DELI,Transient non-community system,Surface water,Windham,WILMINGTON,50,,,
VT0000062,FIRESIDE LODGE,Transient non-community system,Ground water,Rutland,-,50,,,
VT0004022,FIRESIDE LODGE,Transient non-community system,Ground water,Rutland,-,45,,,
VT0021041,FIRST IN FITNESS,Transient non-community system,Ground water,Washington,BERLIN,360,,,
VT0000890,FIRST NATIONAL STORE,Transient non-community system,Ground water,Rutland,RUTLAND,25,,,
VT0020647,FIRST WOK CHINESE RESTAURANT,Transient non-community system,Ground water,Windham,-,74,,,
VT0004418,FISHER HOUSE,Transient non-community system,Ground water,Lamoille,-,25,,,
VT0000514,FISHERMAN'S GALLEY,Transient non-community system,Surface water,Washington,BERLIN,50,,,
VT0004851,"FITCH HOUSE, THE",Transient non-community system,Ground water,Washington,CALAIS,25,,,
VT0002247,"FITCH HOUSE, THE",Transient non-community system,Ground water,Washington,-,8,,,
VT0001451,FJORDGATE INN & FARM,Transient non-community system,Ground water,Windham,-,30,,,
VT0001675,FLAT STREET,Transient non-community system,Surface water,Windham,BRATTLEBORO,50,,,
VT0006684,FLETCHER ELEM SCHOOL,Transient non-community system,Ground water,Lamoille,CAMBRIDGE,60,,,
VT0020806,FLETCHER FARM SCHOOL FOR ARTS  CRAFTS,Transient non-community system,Ground water,Windsor,LUDLOW,93,,,
VT0020805,FLETCHER FARM SCHOOL FOR ARTS & CRAFTS,Transient non-community system,Ground water,Windsor,-,40,,,
VT0000673,FLEUR DE LIS LODGE,Transient non-community system,Ground water,Rutland,PITTSFIELD,40,,,
VT0004277,FLEUR DE LIS LODGE,Transient non-community system,Ground water,Rutland,PITTSFIELD,25,,,
VT0006507,FLYING CLOUD,Transient non-community system,Ground water,Rutland,-,49,,,
VT0002076,"FLYING TOMATO, THE",Transient non-community system,Surface water,Lamoille,STOWE,50,,,
VT0000808,FOGGY GOGGLE THE,Transient non-community system,Ground water,Bennington,WINHALL,350,,,
VT0002703,FORK SHOP RESTAURANT,Transient non-community system,Ground water,Orange,-,50,,,
VT0003063,FORSTHAUS RESTAURANT,Transient non-community system,Ground water,Orleans,-,49,,,
VT0008007,FORT DUMMER STATE PARK,Transient non-community system,Ground water,Windham,VERNON,244,,,
VT0006613,FOUNDATION CAMP,Transient non-community system,Ground water,-,-,127,,,
VT0000918,FOUNDRY,Transient non-community system,Ground water,Rutland,KILLINGTON,140,,,
VT0001516,FOUR COLUMNS INN,Transient non-community system,Ground water,Windham,NEWFANE,75,,,
VT0004597,FOUR COLUMNS INN,Transient non-community system,Ground water,Windham,NEWFANE,25,,,
VT0004036,FOUR IN HAND,Transient non-community system,Ground water,Windham,MARLBORO,25,,,
VT0000094,FOUR IN HAND,Transient non-community system,Ground water,Windham,-,75,,,
VT0004737,FOUR SEASONS INN,Transient non-community system,Ground water,Windham,WEST DOVER,25,,,
VT0020985,FOUR SPRINGS FARM CAMPGROUND,Transient non-community system,Ground water,Windsor,ROYALTON,15,,,
VT0001211,FOUR SQUIRES RESTAURANT,Transient non-community system,Surface water,Bennington,BENNINGTON,50,,,
VT0000253,FOUR WINDS,Transient non-community system,Ground water,Lamoille,-,16,,,
VT0004083,FOUR WINDS,Transient non-community system,Ground water,Lamoille,STOWE,25,,,
VT0004779,FOUR WINDS,Transient non-community system,Ground water,Bennington,MANCHESTER,25,,,
VT0002288,FOUR WINDS ART GALLERY,Transient non-community system,Ground water,Addison,FERRISBURG,25,,,
VT0001892,FOUR WINDS COUNTRY MOTEL,Transient non-community system,Ground water,Bennington,MANCHESTER,71,,,
VT0004331,FOUR WINDS GALLERY,Transient non-community system,Surface water,Addison,FERRISBURG,50,,,
VT0020254,FOURWINDS GALLERY & TEA HOUSE,Transient non-community system,Ground water,Addison,-,25,,,
VT0004340,FOX FIRE INN,Transient non-community system,Ground water,Lamoille,STOWE,25,,,
VT0008210,FOX RUN GOLF COURSE,Transient non-community system,Ground water,Windsor,-,40,,,
VT0004620,FOX STAND INN,Transient non-community system,Ground water,Windsor,ROYALTON,25,,,
VT0001056,FOXFIRE INN,Transient non-community system,Ground water,Lamoille,STOWE,115,,,
VT0004573,"FRACTURED ROOSTER, THE",Transient non-community system,Ground water,Rutland,KILLINGTON,25,,,
VT0000660,FRANKS PLACE,Transient non-community system,Surface water,Chittenden,COLCHESTER,50,,,
VT0002359,FRANKS STEAK HOUSE,Transient non-community system,Surface water,Orleans,NEWPORT,50,,,
VT0001613,FRANS COUNTRY KITCHEN,Transient non-community system,Ground water,Chittenden,-,25,,,
VT0021099,FRANS KITCHEN,Transient non-community system,Ground water,Windham,JAMAICA,33,,,
VT0000425,FRATERNAL ORDER OF EAGLE,Transient non-community system,Surface water,Windham,BRATTLEBORO,50,,,
VT0021564,FRESH TRACKS FARM,Transient non-community system,Ground water,Washington,BERLIN,40,,,
VT0001279,FRIENDLY ACRES MOTEL &IN,Transient non-community system,Ground water,Windsor,-,24,,,
VT0004503,FRIENDLY ACRES MOTEL&INN,Transient non-community system,Ground water,Windsor,WESTON,25,,,
VT0002574,FRIENDLY CREAMY,Transient non-community system,Surface water,Windham,BRATTLEBORO,50,,,
VT0002507,FRIENDLY SPOT RESTAURANT  (THE),Transient non-community system,Ground water,Essex,-,50,,,
VT0001732,FRIENDLYS,Transient non-community system,Ground water,Washington,-,142,,,
VT0001371,FRIENDLYS ICE CREAM CORP,Transient non-community system,Ground water,Windham,-,85,,,
VT0020978,FRIENDS OF ROBERT FROST,Transient non-community system,Ground water,Bennington,SHAFTSBURY,25,,,
VT0001478,FROGS LEAP INN,Transient non-community system,Ground water,Windham,LONDONDERRY,71,,,
VT0008263,FT. DUMMER STATE PARK,Transient non-community system,Surface water,Windham,GUILFORD,25,,,
VT0020739,G TRONO & SONS BAGEL FACTORY,Transient non-community system,Ground water,Chittenden,-,39,,,
VT0000928,G. E. CAFE,Transient non-community system,Surface water,Chittenden,BURLINGTON,50,,,
VT0020699,GABLES,Transient non-community system,Ground water,Windsor,-,136,,,
