PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MT0003388,WESTSIDE BAR & CAFE,Transient non-community system,Ground water purchased,Phillips,-,50,,,
MT0003387,WESTSIDE SELF SERVICE,Transient non-community system,Ground water,Phillips,-,50,,,
MT0001305,WESTWOOD MOTEL,Transient non-community system,Ground water,Gallatin,-,25,,,
MT0002864,WHEEL INN BAR,Transient non-community system,Ground water,Lewis and Clark,LINCOLN,104,,,
MT0000985,WHEEL INN BIG ARM,Transient non-community system,Ground water,Lake,-,50,,,
MT0001152,WHISTLE STOP,Transient non-community system,Ground water,Lincoln,-,30,,,
MT0003486,WHISTLE STOP  THE,Transient non-community system,Ground water,Lewis and Clark,HELENA,25,,,
MT0002003,WHITE BEAVER,Transient non-community system,Ground water,Broadwater,-,50,,,
MT0001870,WHITE BIRCH MOTEL & TR CT,Transient non-community system,Ground water,Flathead,-,25,,,
MT0001022,WHITE BUFFALO BAR AND GRILL,Transient non-community system,Ground water,Lake,RAVALLI,100,,,
MT0002421,WHITE EARTH RECREATION AREA,Transient non-community system,Ground water,Lewis and Clark,-,25,,,
MT0000731,WHITE EARTH RECREATION AREA,Transient non-community system,Ground water,Broadwater,-,50,,,
MT0042421,WHITE EARTH RECREATION AREA,Transient non-community system,Ground water,Broadwater,EAST HELENA,100,,,
MT0001455,WHITE MILL BAR,Transient non-community system,Ground water,Lewis and Clark,-,100,,,
MT0004692,WHITE SANDY CAMPGROUND,Transient non-community system,Ground water,Lewis and Clark,HELENA,600,,,
MT0001331,WHITE'S THRIFTWAY MARKET,Transient non-community system,Ground water,Gallatin,-,40,,,
MT0004168,WHITEFISH FOOD DEPOT NO 870,Transient non-community system,Surface water purchased,Flathead,WHITEFISH,26,,,
MT0003065,WHITEFISH KOA,Transient non-community system,Ground water,Flathead,WHITEFISH,123,,,
MT0042408,WHITEFISH LAKE MT STATE PARK,Transient non-community system,Ground water,Flathead,KALISPELL,102,,,
MT0002408,WHITEFISH RECREATION AREA,Transient non-community system,Ground water,Flathead,-,25,,,
MT0000703,WHITES MOUNTAIN BAR,Transient non-community system,Ground water,Powell,-,50,,,
MT0002039,WHITETAIL BAR,Transient non-community system,Ground water,Daniels,-,25,,,
MT0002769,WHITETAIL BORDER STATION,Transient non-community system,Ground water,Daniels,HELENA,29,,,
MT0000801,WHITETAIL CABINS,Transient non-community system,Ground water,Missoula,-,50,,,
