PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1703306,ELSINBORO SCHOOL,Non-Transient non-community system,Ground water,Salem,ELSINBORO TWP.-1703,147,,,
NJ0117304,ELWOOD MIDDLE SCHOOL,Non-Transient non-community system,Ground water,Atlantic,MULLICA TWP,389,,,
NJ0263301,EMIL A CAVALLINI SCHOOL,Non-Transient non-community system,Ground water,-,UP SADDLE RIVER,320,,,
NJ1006308,ENERGY KINETICS,Non-Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,44,,,
NJ0215300,ENGLEWOOD HOSPITAL,Non-Transient non-community system,Ground water,Bergen,ENGLEWOOD CITY-0215,"2,600",,,
NJ1427389,ENTERPRIZE PARK,Non-Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,48,,,
NJ1427364,ENVIRONMENTAL DEVELOPMENT ASSC,Non-Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,33,,,
NJ1820305,EPIPHANY LUTH.CHURCH NUR,Non-Transient non-community system,Ground water,-,-,54,,,
NJ0435307,EQUITY NATIONAL BANK-DRI,Non-Transient non-community system,Ground water,-,WATERFORD TWP,42,,,
NJ1427342,EQUITY PLAZA,Non-Transient non-community system,Ground water,Morris,MOUNT OLIVE TWP.-1427,240,,,
NJ0505401,ERMA CAMP MEETING CABINS,Non-Transient non-community system,Ground water,Burlington,LOWER TWP,100,,,
NJ0505402,ERMA CAMP MEETING RESTRO,Non-Transient non-community system,Ground water,Burlington,LOWER TWP,100,,,
NJ0505404,ERMA DAY CARE,Non-Transient non-community system,Ground water,Burlington,LOWER TWP,30,,,
NJ1611302,ERSKINE ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Passaic,RINGWOOD BORO-1611,336,,,
NJ1026301,ESC SCHOOL AT WEST AMWELL,Non-Transient non-community system,Ground water,Hunterdon,WEST AMWELL TWP.-1026,121,,,
NJ1024316,ESC SHCOOL,Non-Transient non-community system,Ground water,-,WEST AMWELL,45,,,
NJ1024302,ESC TEWKSBURY CAMPUS,Non-Transient non-community system,Ground water,Hunterdon,TEWKSBURY TWP.-1024,41,,,
NJ1615353,ESCO PRODUCTS,Non-Transient non-community system,Ground water,-,WEST MILFORD,31,,,
NJ0436436,ESTATE OF JOHN & SANDRA ROSADO,Non-Transient non-community system,Ground water,-,WINSLOW TWP,25,,,
NJ0109302,ESTELL MANOR ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Atlantic,ESTELL MANOR CITY-0109,202,,,
NJ1021346,ETHYL VIS QUEEN,Non-Transient non-community system,Ground water,-,RARITAN TWP,100,,,
