PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
WI6620329,PIGEON FALLS WATERWORKS,Community water system,Ground water,Trempealeau,PIGEON FALLS,411,,,
WI2682417,PILGRIM MEADOWS,Community water system,Ground water,Waukesha,-,25,,,
WI2682362,PILGRIM MEADOWS 6,Community water system,Ground water,Waukesha,-,25,,,
WI2682358,PILGRIM MEADOWS 8,Community water system,Ground water,Waukesha,-,25,,,
WI2680221,PILGRIM MEADOWS 9,Community water system,Ground water,Waukesha,-,26,,,
WI2681138,PILGRIM MEADOWS ADDITION,Community water system,Ground water,Waukesha,-,25,,,
WI1570787,PINE COVE CONDOMINIUMS,Community water system,Ground water,Sauk,-,25,,,
WI6620324,PINE CREEK WATER INC,Community water system,Ground water,Trempealeau,DODGE,35,,,
WI6180291,PINE EDGE MHP,Community water system,Ground water,Eau Claire,EAU CLAIRE,300,,,
WI6030423,PINE GROVE MHP,Community water system,Ground water,Barron,-,25,,,
WI7501175,PINE GROVE VILLA,Community water system,Ground water,Portage,BANCROFT,75,,,
WI7500732,PINE GROVE VILLA 1-MAIN DRILLED,Community water system,Ground water,Portage,-,35,,,
WI7500733,PINE GROVE VILLA 2-NEAR POND,Community water system,Ground water,Portage,-,40,,,
WI1110112,PINE HAVEN ESTATES,Community water system,Ground water,Columbia,DOYLESTOWN,45,,,
WI6100331,PINE ISLAND ESTATES,Community water system,Ground water,Clark,NEILLSVILLE,49,,,
WI1132627,PINE RIDGE APTS,Community water system,Ground water,Dane,MADISON,45,,,
WI1530064,PINE VALLEY HEALTHCARE & REHAB CTR,Community water system,Ground water,Richland,RICHLAND CENTER,225,,,
WI4390523,PINE VIEW ESTATES,Community water system,Ground water,Marquette,-,25,,,
WI6320320,PINE VIEW MOBILE HOME PARK,Community water system,Ground water,La Crosse,-,342,,,
WI1110126,PINE VISTA MHP 1,Community water system,Ground water,Columbia,PRAIRIE DU SAC,60,,,
WI1110115,PINE VISTA MPH 2,Community water system,Ground water,Columbia,-,22,,,
WI1530159,PINECREST VILLAGE,Community water system,Ground water,Richland,-,30,,,
WI4700282,PINELAND PARK 1,Community water system,Ground water,Waushara,WILD ROSE,60,,,
WI2460982,PINES SUBDIVISION,Community water system,Ground water,Ozaukee,MEQUON,200,,,
WI2680212,PIONEER CENTRE,Community water system,Ground water,Waukesha,MUSKEGO,140,,,
WI2650116,PIONEER ESTATES OF DELAVAN,Community water system,Ground water,Walworth,DELAVAN,400,,,
WI2460113,PIONEER GRAFTON MOBILE HM PK,Community water system,Ground water,Ozaukee,GRAFTON,150,,,
WI2650142,PIONEER MOBILE HOMES NORTH,Community water system,Ground water,Walworth,-,120,,,
WI2650498,PIONEER MOBILE HOMES SOUTH,Community water system,Ground water,Walworth,-,40,,,
WI6030136,PIONEER NURSING HOME,Community water system,Ground water,Barron,PRAIRIE FARM,44,,,
WI1540118,PIRATES COVE MOBILE HOME COMMUNITY,Community water system,Ground water,Rock,EDGERTON,25,,,
WI7720851,PIRCO MHP,Community water system,Ground water,Wood,WISCONSIN RAPIDS,97,,,
WI7720112,PITTSVILLE WATERWORKS,Community water system,Ground water,Wood,PITTSVILLE,838,,,
WI1570098,PLAIN WATERWORKS,Community water system,Ground water,Sauk,PLAIN,792,,,
WI4700268,PLAINFIELD WATERWORKS,Community water system,Ground water,Waushara,PLAINFIELD,862,,,
WI1220115,PLATTEVILLE WATERWORKS,Community water system,Ground water,Grant,PLATTEVILLE,"11,224",,,
WI7290133,PLEASANT ACRES NURSING HOME,Community water system,Ground water,Juneau,-,71,,,
WI2300113,PLEASANT PARK UTILITY,Community water system,Ground water,Kenosha,-,25,,,
WI2300168,PLEASANT PRAIRIE INDUSTRIAL PK,Community water system,Ground water,Kenosha,-,25,,,
WI2300117,PLEASANT PRAIRIE MHP,Community water system,Ground water,Kenosha,KENOSHA,35,,,
WI2300167,PLEASANT PRAIRIE WATER UTILITY,Community water system,Surface water purchased,Kenosha,PLEASANT PRAIRIE,"10,754",,,
WI2300109,PLEASANT PRAIRIE ZIRBEL,Community water system,Ground water,Kenosha,-,25,,,
WI1230081,PLEASANT VIEW NURSING HOME,Community water system,Ground water,Green,MONROE,260,,,
WI7500134,PLOVER PINE VILLAGE 01,Community water system,Ground water,Portage,-,40,,,
WI7500126,PLOVER PINE VILLAGE 02,Community water system,Ground water,Portage,-,40,,,
WI7500128,PLOVER PINE VILLAGE 03,Community water system,Ground water,Portage,-,40,,,
WI7500131,PLOVER PINE VILLAGE 04,Community water system,Ground water,Portage,-,30,,,
WI7500137,PLOVER PINE VILLAGE 05,Community water system,Ground water,Portage,-,60,,,
WI7500142,PLOVER PINE VILLAGE 06,Community water system,Ground water,Portage,-,60,,,
WI7500144,PLOVER PINE VILLAGE 07,Community water system,Ground water,Portage,-,80,,,
WI7500147,PLOVER PINE VILLAGE 08,Community water system,Ground water,Portage,-,60,,,
WI7500153,PLOVER PINE VILLAGE 09,Community water system,Ground water,Portage,-,60,,,
